193.9979071886875,109.96393991935307,109.29048282791774,115.07448739432925,115.2293722722049,145.28164173150412,101.93346952690348,178.04578776347046,217.59981104933482,127.54523097250981,185.07211575840853,86.93215447163215,116.84994317534826,169.12988266531957,196.60581425928757,156.876453055645,137.07342715074893,134.32945797804774,212.4774132768652,167.44572637375742
168.085133795222,213.639937181882,169.72008724354896,76.50718222298579,161.5152985630123,117.63236547679898,178.1992345754494,210.58851901914963,109.0964681620807,91.3896008705467,182.11523196316108,123.4167493178373,133.5608345667488,130.33740378435044,146.2025444981784,155.97481814709084,104.90604868297544,203.6237938715199,222.57473367757848,178.28832440486764
219.42741707485413,96.77824572730566,229.2043490067008,151.7444488972846,114.90873437225937,99.78222353319597,192.70644969427767,161.57295484798038,128.1138830735418,81.59720879133974,186.68655628458396,167.40457919852716,138.10334611873913,152.8721561017313,133.88026975796572,108.73291521570609,143.62498397493925,142.00445734049958,146.73818425370786,212.36535386984264
101.30241592549663,89.56587566383405,100.54494531254181,127.11892342651117,144.74974635890607,134.76330001945414,214.53938346257505,117.8767212833019,87.7075573455646,233.09273648796287,117.87771270355084,133.5810164987036,179.41032530381332,136.41236114834192,119.99782848561843,77.65169136275867,145.267502593647,79.04432204431532,38.08831655039509,247.3046995307375
193.11129043375328,90.66498191871767,188.27179673684196,183.00583118807342,134.64683135324748,186.60551234753086,120.837698724945,112.65378653396971,111.05901271294469,42.69282980324968,116.86180259806717,155.67381380094537,175.69041609202876,147.28025100604543,200.0519806450253,94.69445518639593,137.19348794689492,165.17807896774585,267.86307810002825,180.76168376049998
117.8199912972307,186.8535677556527,213.58472708577887,137.71299657940727,212.79645633273185,162.14611778734817,146.25234634842025,195.84697139179636,79.86055175637485,18.958929692300988,124.00518908805348,232.10164632370936,232.8159222312048,177.25667828018163,98.75846485973885,178.12271903402961,105.14106514546225,175.9672077714518,110.8394439190949,135.8637692064606
125.4208956210361,101.63547798363642,110.97150344384447,159.2788965121113,236.08719783952958,140.3514476691995,112.08053813565827,114.19054356006751,83.00052170165446,91.75322682034684,186.20692871400956,186.38854950402637,141.64300948714987,75.44126322841198,161.9518249563918,72.5459664444114,121.03944882648048,126.42512384668234,153.83109864953423,126.84009732807277
189.6392316117256,166.2024997986137,111.52087501628867,222.0787293460436,154.963087546013,196.93598897674306,162.4114838987817,200.12437232653855,236.53025406639196,167.01867227442702,106.00252268614437,148.63483575108182,172.8237006522588,134.4044908562757,96.73764173755103,155.26929603786598,49.91743993881479,187.39059396282352,136.8645926692117,157.8332637704797
157.57436863946904,116.69451820430932,105.3920522193192,49.00698340695477,69.88658839378678,144.64867386528837,193.0628158273336,209.91267310434165,93.96117624648736,207.26552745228773,181.57806232608104,101.49357517075912,204.01893221831673,195.9930642445112,136.67474951501336,140.72888304323152,93.78347741065238,89.42206432054869,0.0,100.90654188160482
198.5377974030698,125.82726166834631,132.4678282203874,185.17303509571371,86.1647074641548,170.30702099358902,154.50516892052812,117.02828253509122,208.0928235973275,122.92919340234434,151.28128834987177,140.44773086673356,132.91346457596143,178.4737167860852,232.95951063331583,85.8563602524754,97.19270809332332,195.02046761106615,200.30385584727628,107.25776046327414
68.87280094006678,66.30411123546347,144.92569207847237,168.59349688368692,257.3639011773313,227.5832511991721,107.0663253523008,166.43447576882213,116.26752406742433,167.806548850501,98.27447514338381,106.6688569349947,193.02756057547003,112.67236183860742,95.32082079442853,172.0812944990517,88.88953183455797,153.09678343508727,140.3012548861539,64.1721620847835
166.1623983334233,182.35905129808904,277.2193796839767,134.47508574862144,180.72185222309088,272.8215408424102,152.22412331249373,133.7357474231202,179.07928651108202,117.85224538632154,154.2319545173619,194.7921335241359,160.70980246497234,174.37759164750028,103.16620676896561,162.68071893585085,170.29424977535572,179.83704405246226,157.82746080964026,136.46714185021955
81.37720767408543,95.96846474469803,80.05170351143379,91.00783036365556,104.48490355462424,78.05249952057542,81.4028931282797,120.74455554441961,68.26546383525229,126.93684414153562,98.97856917810725,76.14176606212175,53.14243909543173,85.258648218028,78.07632327095271,86.0641222672128,91.61855733997186,76.2331460111777,87.439372515492,101.28553690720769
93.63203803797117,88.44346226004195,51.50753877484316,62.360495884022804,91.36895159162081,90.49206839853129,93.79679790284823,91.9183877600046,77.16164693382676,51.854109726662,99.5119074180033,91.59281431198063,109.36290188619151,91.98353040255645,56.035038526245195,96.31883959851531,55.83943033551877,66.1350763035767,92.93708316893677,67.87783186431793
98.1743315415129,78.10150514065248,63.30856796807049,122.80472790653502,132.83295801097265,78.39310457038972,85.93236477125625,75.3283535157782,33.33591764355917,107.56885739659776,91.7909477022275,106.053965989425,83.145546588302,87.0629377454981,109.87320500208365,111.43073026060954,75.89386846704276,69.46272566723675,79.00265489744275,61.06979908232883
